step,task,stage,instruction,target_color,object_shape,request_sent,server_request_count,latency_ms,motion_elapsed_ms,step_total_ms,raw_action7,assisted_action7,ee_pose_before,goal_xyz,target_xy_dist,exec_success,final_delta_xyz,gripper_cmd,target_object_z,target_object_lift,target_object_move_xy,target_object_move_y
10,lift,descend,lift the green sphere,green,sphere,0,4,0.0,314.70440002158284,359.1412999667227,"[0.0001728671549947377, 0.002378944040506659, -0.01450764265577948, 0.0, 0.0, 0.0, 0.0]","[-2.845872302259522e-07, 0.0001318603754043579, -0.00800000037997961, 0.0, 0.0, 0.0, 0.0]","[2.845872302259522e-07, 0.16986814141273499, 0.05732918903231621]","[0.0, 0.17000000178813934, 0.02199999988079071]",0.0001318606809945777,True,"[-2.845872302259522e-07, 0.0001318603754043579, -0.008]",0.0,0.009931541047990322,0.0,0.0,0.0
11,lift,descend,lift the green sphere,green,sphere,0,4,0.0,319.23080002889037,363.92529984004796,"[0.0001728671549947377, 0.002378944040506659, -0.01450764265577948, 0.0, 0.0, 0.0, 0.0]","[-2.6211836257061805e-07, 6.341934204101562e-05, -0.00800000037997961, 0.0, 0.0, 0.0, 0.0]","[2.6211836257061805e-07, 0.16993658244609833, 0.053408101201057434]","[0.0, 0.17000000178813934, 0.02199999988079071]",6.341988773783669e-05,True,"[-2.6211836257061805e-07, 6.341934204101562e-05, -0.008]",0.0,0.009931541047990322,0.0,0.0,0.0
12,lift,descend,lift the green sphere,green,sphere,1,5,316.99670013040304,314.9409999605268,683.7830999866128,"[0.0002627563893283832, 0.002036563285258964, 0.00040222303403140633, 0.0, 0.0, 0.0, 0.0]","[-2.452916021411511e-07, 3.591179847717285e-05, -0.00800000037997961, 0.0, 0.0, 0.0, 0.0]","[2.452916021411511e-07, 0.16996408998966217, 0.049485113471746445]","[0.0, 0.17000000178813934, 0.02199999988079071]",3.591263521229848e-05,True,"[-2.452916021411511e-07, 3.591179847717285e-05, -0.008]",0.0,0.009931541047990322,0.0,0.0,0.0
13,lift,descend,lift the green sphere,green,sphere,0,5,0.0,319.92639997042716,367.3346000723541,"[0.0002627563893283832, 0.002036563285258964, 0.00040222303403140633, 0.0, 0.0, 0.0, 0.0]","[-2.310646749492662e-07, 2.2813677787780762e-05, -0.00800000037997961, 0.0, 0.0, 0.0, 0.0]","[2.310646749492662e-07, 0.16997718811035156, 0.04556487873196602]","[0.0, 0.17000000178813934, 0.02199999988079071]",2.2814847397967242e-05,True,"[-2.310646749492662e-07, 2.2813677787780762e-05, -0.008]",0.0,0.009931541047990322,0.0,0.0,0.0
14,lift,descend,lift the green sphere,green,sphere,0,5,0.0,321.91689987666905,366.03030003607273,"[0.0002627563893283832, 0.002036563285258964, 0.00040222303403140633, 0.0, 0.0, 0.0, 0.0]","[-2.1828114427080436e-07, 2.2545456886291504e-05, -0.00800000037997961, 0.0, 0.0, 0.0, 0.0]","[2.1828114427080436e-07, 0.16997745633125305, 0.041640207171440125]","[0.0, 0.17000000178813934, 0.02199999988079071]",2.2546513719134964e-05,True,"[-2.1828114427080436e-07, 2.2545456886291504e-05, -0.008]",0.0,0.009931541047990322,0.0,0.0,0.0
15,lift,descend,lift the green sphere,green,sphere,1,6,313.50920000113547,321.509099798277,676.5544998925179,"[0.0001728671549947377, 0.0026235017228264396, -0.0020025940127122877, 0.0, 0.0, 0.0, 0.0]","[-2.0547322776565125e-07, 3.018975257873535e-05, -0.00800000037997961, 0.0, 0.0, 0.0, 0.0]","[2.0547322776565125e-07, 0.1699698120355606, 0.03771428391337395]","[0.0, 0.17000000178813934, 0.02199999988079071]",3.0190452889655717e-05,True,"[-2.0547322776565125e-07, 3.018975257873535e-05, -0.008]",0.0,0.009931541047990322,0.0,0.0,0.0
16,lift,descend,lift the green sphere,green,sphere,0,6,0.0,323.85060004889965,366.1380000412464,"[0.0001728671549947377, 0.0026235017228264396, -0.0020025940127122877, 0.0, 0.0, 0.0, 0.0]","[-1.929963957536529e-07, 3.802776336669922e-05, -0.00800000037997961, 0.0, 0.0, 0.0, 0.0]","[1.929963957536529e-07, 0.16996197402477264, 0.03378370776772499]","[0.0, 0.17000000178813934, 0.02199999988079071]",3.802825085585937e-05,True,"[-1.929963957536529e-07, 3.802776336669922e-05, -0.008]",0.0,0.009931541047990322,0.0,0.0,0.0
17,lift,descend,lift the green sphere,green,sphere,0,6,0.0,332.1805000305176,374.3306000251323,"[0.0001728671549947377, 0.0026235017228264396, -0.0020025940127122877, 0.0, 0.0, 0.0, 0.0]","[-1.8059860451558052e-07, 4.985928535461426e-05, -0.007849831134080887, 0.0, 0.0, 0.0, 0.0]","[1.8059860451558052e-07, 0.16995014250278473, 0.029849831014871597]","[0.0, 0.17000000178813934, 0.02199999988079071]",4.9859612772706896e-05,True,"[-1.8059860451558052e-07, 4.985928535461426e-05, -0.007849831134080887]",0.0,0.009931541047990322,0.0,0.0,0.0
18,lift,close,lift the green sphere,green,sphere,1,7,278.10300001874566,694.3628001026809,1022.2306000068784,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[-1.6540791136776534e-07, 6.951391696929932e-05, -0.003976756706833839, 0.0, 0.0, 0.0, 1.0]","[1.6540791136776534e-07, 0.16993048787117004, 0.02597675658762455]","[0.0, 0.17000000178813934, 0.02199999988079071]",6.95141134201549e-05,True,"[-1.6540791136776534e-07, 6.951391696929932e-05, -0.003976756706833839]",1.0,0.009918056428432465,-1.3484619557857513e-05,0.00011522411219936192,-4.665553569793701e-05
19,lift,close,lift the green sphere,green,sphere,0,7,0.0,748.7982998136431,791.9238999020308,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[-0.0002646911598276347, 0.00025437772274017334, -0.0018684007227420807, 0.0, 0.0, 0.0, 1.0]","[0.0002646911598276347, 0.16974562406539917, 0.02386840060353279]","[0.0, 0.17000000178813934, 0.02199999988079071]",0.00036710957647301257,True,"[-0.0002646911598276347, 0.00025437772274017334, -0.0018684007227420807]",1.0,0.009943925775587559,1.2384727597236633e-05,0.001257753178254999,-0.001257583498954773
20,lift,close,lift the green sphere,green,sphere,0,7,0.0,798.8772999960929,846.5007001068443,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[-0.0003229455032851547, -7.303059101104736e-05, -0.001049920916557312, 0.0, 0.0, 0.0, 1.0]","[0.0003229455032851547, 0.1700730323791504, 0.023049920797348022]","[0.0, 0.17000000178813934, 0.02199999988079071]",0.00033110007643699646,True,"[-0.0003229455032851547, -7.303059101104736e-05, -0.001049920916557312]",1.0,0.00980869960039854,-0.00012284144759178162,0.0017149600571564497,-0.0017143338918685913
21,lift,close,lift the green sphere,green,sphere,1,8,267.0349997933954,854.0703000035137,1163.6672001332045,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[-0.0002465382858645171, -0.00018234550952911377, -0.000581810250878334, 0.0, 0.0, 0.0, 1.0]","[0.0002465382858645171, 0.17018234729766846, 0.022581810131669044]","[0.0, 0.17000000178813934, 0.02199999988079071]",0.0003066447679884732,True,"[-0.0002465382858645171, -0.00018234550952911377, -0.000581810250878334]",1.0,0.009825422428548336,-0.00010611861944198608,0.0017138730841829745,-0.0017132461071014404
22,lift,close,lift the green sphere,green,sphere,0,8,0.0,856.356400065124,899.9262999277562,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[-0.00024245209351647645, -0.00030228495597839355, -0.00037559308111667633, 0.0, 0.0, 0.0, 1.0]","[0.00024245209351647645, 0.17030228674411774, 0.022375592961907387]","[0.0, 0.17000000178813934, 0.02199999988079071]",0.0003875038237310946,True,"[-0.00024245209351647645, -0.00030228495597839355, -0.00037559308111667633]",1.0,0.009831266477704048,-0.00010027457028627396,0.001713247725611154,-0.0017126202583312988
23,lift,close,lift the green sphere,green,sphere,0,8,0.0,855.308799771592,892.568200128153,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[-0.0002408478467259556, -0.0003743469715118408, -0.0002660825848579407, 0.0, 0.0, 0.0, 1.0]","[0.0002408478467259556, 0.17037434875965118, 0.02226608246564865]","[0.0, 0.17000000178813934, 0.02199999988079071]",0.00044513295870274305,True,"[-0.0002408478467259556, -0.0003743469715118408, -0.0002660825848579407]",1.0,0.009839444421231747,-9.209662675857544e-05,0.0017128754844090808,-0.0017122477293014526
24,lift,lift,lift the green sphere,green,sphere,1,9,276.9124999176711,587.2640002053231,908.5252000950277,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.996078431372549]","[-0.00023931384203024209, -0.00042141973972320557, 0.00800000037997961, 0.0, 0.0, 0.0, 1.0]","[0.00023931384203024209, 0.17042142152786255, 0.022208552807569504]","[0.0, 0.17000000178813934, 0.08500000089406967]",0.0004846294759772718,True,"[-0.00023931384203024209, -0.00042141973972320557, 0.008]",1.0,0.009943212382495403,1.1671334505081177e-05,0.0017470508979011586,-0.0017399787902832031
25,lift,lift,lift the green sphere,green,sphere,0,9,0.0,729.3920000083745,763.6971999891102,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.996078431372549]","[-8.17784748505801e-05, 3.871321678161621e-05, 0.00800000037997961, 0.0, 0.0, 0.0, 1.0]","[8.17784748505801e-05, 0.16996128857135773, 0.025370914489030838]","[0.0, 0.17000000178813934, 0.08500000089406967]",9.047890489455312e-05,True,"[-8.17784748505801e-05, 3.871321678161621e-05, 0.008]",1.0,0.012093346565961838,0.0021618055179715157,0.0003280405702806475,-0.0002141892910003662
26,lift,lift,lift the green sphere,green,sphere,0,9,0.0,705.3115000016987,756.3887999858707,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.996078431372549]","[-3.7322117805160815e-06, 0.00024531781673431396, 0.00800000037997961, 0.0, 0.0, 0.0, 1.0]","[3.7322117805160815e-06, 0.16975468397140503, 0.028861787170171738]","[0.0, 0.17000000178813934, 0.08500000089406967]",0.0002453461929690093,True,"[-3.7322117805160815e-06, 0.00024531781673431396, 0.008]",1.0,0.009917785413563251,-1.3755634427070618e-05,0.00045616349154538376,0.00038108229637145996
27,lift,lift,lift the green sphere,green,sphere,1,10,280.36829992197454,462.743999902159,785.2327998261899,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[-7.667639692954253e-06, 0.0009059607982635498, 0.00800000037997961, 0.0, 0.0, 0.0, 1.0]","[7.667639692954253e-06, 0.1690940409898758, 0.03228016570210457]","[0.0, 0.17000000178813934, 0.08500000089406967]",0.0009059932199306786,True,"[-7.667639692954253e-06, 0.0009059607982635498, 0.008]",1.0,0.009931127540767193,-4.1350722312927246e-07,0.0004561262265805198,0.0003810375928878784
28,lift,lift,lift the green sphere,green,sphere,0,10,0.0,350.86519992910326,399.3955999612808,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[1.4978504623286426e-05, 0.0007846057415008545, 0.00800000037997961, 0.0, 0.0, 0.0, 1.0]","[-1.4978504623286426e-05, 0.1692153960466385, 0.035834528505802155]","[0.0, 0.17000000178813934, 0.08500000089406967]",0.000784748699516058,True,"[1.4978504623286426e-05, 0.0007846057415008545, 0.008]",1.0,0.009931541047990322,0.0,0.0004561262265805198,0.0003810375928878784
29,lift,lift,lift the green sphere,green,sphere,0,10,0.0,345.72250000201166,390.4471001587808,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[1.6592000520176953e-06, 0.0004713982343673706, 0.00800000037997961, 0.0, 0.0, 0.0, 1.0]","[-1.6592000520176953e-06, 0.16952860355377197, 0.03942061960697174]","[0.0, 0.17000000178813934, 0.08500000089406967]",0.00047140117385424674,True,"[1.6592000520176953e-06, 0.0004713982343673706, 0.008]",1.0,0.009931541047990322,0.0,0.0004561262265805198,0.0003810375928878784
30,lift,lift,lift the green sphere,green,sphere,1,11,282.2956999298185,343.0778000038117,675.2363999839872,"[-0.00027657901667349494, 0.003503909379177654, 0.0007869937615103961, 0.0, 0.0, 0.0, 0.0]","[2.6319682433495473e-07, 0.0003063976764678955, 0.00800000037997961, 0.0, 0.0, 0.0, 1.0]","[-2.6319682433495473e-07, 0.16969360411167145, 0.04300698637962341]","[0.0, 0.17000000178813934, 0.08500000089406967]",0.00030639779288321733,True,"[2.6319682433495473e-07, 0.0003063976764678955, 0.008]",1.0,0.009931541047990322,0.0,0.0004561262265805198,0.0003810375928878784
31,lift,lift,lift the green sphere,green,sphere,0,11,0.0,347.14640001766384,383.63200007006526,"[-0.00027657901667349494, 0.003503909379177654, 0.0007869937615103961, 0.0, 0.0, 0.0, 0.0]","[1.3312978808244225e-07, 0.00021463632583618164, 0.00800000037997961, 0.0, 0.0, 0.0, 1.0]","[-1.3312978808244225e-07, 0.16978536546230316, 0.04659367725253105]","[0.0, 0.17000000178813934, 0.08500000089406967]",0.00021463636949192733,True,"[1.3312978808244225e-07, 0.00021463632583618164, 0.008]",1.0,0.009931541047990322,0.0,0.0004561262265805198,0.0003810375928878784
32,lift,lift,lift the green sphere,green,sphere,0,11,0.0,356.00889986380935,403.53559982031584,"[-0.00027657901667349494, 0.003503909379177654, 0.0007869937615103961, 0.0, 0.0, 0.0, 0.0]","[1.3317342961727263e-07, 0.00016221404075622559, 0.00800000037997961, 0.0, 0.0, 0.0, 1.0]","[-1.3317342961727263e-07, 0.16983778774738312, 0.05017700046300888]","[0.0, 0.17000000178813934, 0.08500000089406967]",0.0001622140989638865,True,"[1.3317342961727263e-07, 0.00016221404075622559, 0.008]",1.0,0.009931541047990322,0.0,0.0004561262265805198,0.0003810375928878784
33,lift,lift,lift the green sphere,green,sphere,1,12,295.02180009149015,345.32770002260804,684.732099995017,"[-6.911313672555014e-06, -1.7721246227202312e-05, -0.004984567150674463, 0.0, 0.0, 0.0, 0.0]","[1.4426666439248947e-07, 0.0001277625560760498, 0.00800000037997961, 0.0, 0.0, 0.0, 1.0]","[-1.4426666439248947e-07, 0.1698722392320633, 0.0537613146007061]","[0.0, 0.17000000178813934, 0.08500000089406967]",0.00012776262883562595,True,"[1.4426666439248947e-07, 0.0001277625560760498, 0.008]",1.0,0.009931541047990322,0.0,0.0004561262265805198,0.0003810375928878784
34,lift,lift,lift the green sphere,green,sphere,0,12,0.0,352.4996000342071,398.7735998816788,"[-6.911313672555014e-06, -1.7721246227202312e-05, -0.004984567150674463, 0.0, 0.0, 0.0, 0.0]","[1.5497171546030586e-07, 0.00010319054126739502, 0.00800000037997961, 0.0, 0.0, 0.0, 1.0]","[-1.5497171546030586e-07, 0.16989681124687195, 0.057344090193510056]","[0.0, 0.17000000178813934, 0.08500000089406967]",0.00010319065768271685,True,"[1.5497171546030586e-07, 0.00010319054126739502, 0.008]",1.0,0.009931541047990322,0.0,0.0004561262265805198,0.0003810375928878784
35,lift,lift,lift the green sphere,green,sphere,0,12,0.0,353.14029990695417,403.5827999468893,"[-6.911313672555014e-06, -1.7721246227202312e-05, -0.004984567150674463, 0.0, 0.0, 0.0, 0.0]","[1.645303768782469e-07, 8.380413055419922e-05, 0.00800000037997961, 0.0, 0.0, 0.0, 1.0]","[-1.645303768782469e-07, 0.16991619765758514, 0.060924142599105835]","[0.0, 0.17000000178813934, 0.08500000089406967]",8.380429062526673e-05,True,"[1.645303768782469e-07, 8.380413055419922e-05, 0.008]",1.0,0.009931541047990322,0.0,0.0004561262265805198,0.0003810375928878784
36,lift,lift,lift the green sphere,green,sphere,1,13,295.1676999218762,334.5858999527991,679.8099000006914,"[-0.00018668978233984598, 0.0036506439885695234, -0.0034454842407585003, 0.0, 0.0, 0.0, 0.0]","[1.7304442678778287e-07, 6.699562072753906e-05, 0.00800000037997961, 0.0, 0.0, 0.0, 1.0]","[-1.7304442678778287e-07, 0.1699330061674118, 0.06450071930885315]","[0.0, 0.17000000178813934, 0.08500000089406967]",6.69958462822251e-05,True,"[1.7304442678778287e-07, 6.699562072753906e-05, 0.008]",1.0,0.009931541047990322,0.0,0.0004561262265805198,0.0003810375928878784
37,lift,lift,lift the green sphere,green,sphere,0,13,0.0,353.77389984205365,395.38050000555813,"[-0.00018668978233984598, 0.0036506439885695234, -0.0034454842407585003, 0.0, 0.0, 0.0, 0.0]","[1.8054086581287265e-07, 5.0693750381469727e-05, 0.00800000037997961, 0.0, 0.0, 0.0, 1.0]","[-1.8054086581287265e-07, 0.16994930803775787, 0.0680771917104721]","[0.0, 0.17000000178813934, 0.08500000089406967]",5.069407052360475e-05,True,"[1.8054086581287265e-07, 5.0693750381469727e-05, 0.008]",1.0,0.009931541047990322,0.0,0.0004561262265805198,0.0003810375928878784
38,lift,lift,lift the green sphere,green,sphere,0,13,0.0,351.0980000719428,393.3445999864489,"[-0.00018668978233984598, 0.0036506439885695234, -0.0034454842407585003, 0.0, 0.0, 0.0, 0.0]","[1.8699286385981395e-07, 3.0338764190673828e-05, 0.00800000037997961, 0.0, 0.0, 0.0, 1.0]","[-1.8699286385981395e-07, 0.16996966302394867, 0.07165339589118958]","[0.0, 0.17000000178813934, 0.08500000089406967]",3.0339340810314752e-05,True,"[1.8699286385981395e-07, 3.0338764190673828e-05, 0.008]",1.0,0.009931541047990322,0.0,0.0004561262265805198,0.0003810375928878784
39,lift,lift,lift the green sphere,green,sphere,1,14,302.35929996706545,339.0552999917418,690.7032001763582,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[1.9274845897143678e-07, 1.6734004020690918e-05, 0.00800000037997961, 0.0, 0.0, 0.0, 1.0]","[-1.9274845897143678e-07, 0.16998326778411865, 0.07522603869438171]","[0.0, 0.17000000178813934, 0.08500000089406967]",1.673511360422708e-05,True,"[1.9274845897143678e-07, 1.6734004020690918e-05, 0.008]",1.0,0.009931541047990322,0.0,0.0004561262265805198,0.0003810375928878784
40,lift,lift,lift the green sphere,green,sphere,0,14,0.0,342.5921001471579,386.77420001477003,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[1.976059849084777e-07, 2.0116567611694336e-06, 0.006202995777130127, 0.0, 0.0, 0.0, 1.0]","[-1.976059849084777e-07, 0.16999799013137817, 0.07879700511693954]","[0.0, 0.17000000178813934, 0.08500000089406967]",2.0213390143908327e-06,True,"[1.976059849084777e-07, 2.0116567611694336e-06, 0.006202995777130127]",1.0,0.009931541047990322,0.0,0.0004561262265805198,0.0003810375928878784
41,lift,lift,lift the green sphere,green,sphere,0,14,0.0,348.2403000816703,391.119800042361,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[1.975406433984972e-07, 2.3618340492248535e-05, 0.0034368857741355896, 0.0, 0.0, 0.0, 1.0]","[-1.975406433984972e-07, 0.1699763834476471, 0.08156311511993408]","[0.0, 0.17000000178813934, 0.08500000089406967]",2.3619166313437745e-05,True,"[1.975406433984972e-07, 2.3618340492248535e-05, 0.0034368857741355896]",1.0,0.009931541047990322,0.0,0.0004561262265805198,0.0003810375928878784
42,lift,lift,lift the green sphere,green,sphere,1,15,259.2305999714881,349.7131001204252,653.8366000168025,"[-6.911313672555014e-06, 0.0011072440924437936, -0.01450764265577948, 0.0, 0.0, 0.0, 0.0]","[1.472042896466519e-07, 7.042288780212402e-05, 0.0019878000020980835, 0.0, 0.0, 0.0, 1.0]","[-1.472042896466519e-07, 0.16992957890033722, 0.08301220089197159]","[0.0, 0.17000000178813934, 0.08500000089406967]",7.042304059723392e-05,True,"[1.472042896466519e-07, 7.042288780212402e-05, 0.0019878000020980835]",1.0,0.009931541047990322,0.0,0.0004561262265805198,0.0003810375928878784
43,lift,lift,lift the green sphere,green,sphere,0,15,0.0,354.4061998836696,408.0414001364261,"[-6.911313672555014e-06, 0.0011072440924437936, -0.01450764265577948, 0.0, 0.0, 0.0, 0.0]","[8.412576590899334e-08, 0.00010496377944946289, 0.0012396275997161865, 0.0, 0.0, 0.0, 1.0]","[-8.412576590899334e-08, 0.16989503800868988, 0.08376037329435349]","[0.0, 0.17000000178813934, 0.08500000089406967]",0.00010496381582925096,True,"[8.412576590899334e-08, 0.00010496377944946289, 0.0012396275997161865]",1.0,0.009931541047990322,0.0,0.0004561262265805198,0.0003810375928878784
44,lift,lift,lift the green sphere,green,sphere,0,15,0.0,375.89289993047714,418.9474999438971,"[-6.911313672555014e-06, 0.0011072440924437936, -0.01450764265577948, 0.0, 0.0, 0.0, 0.0]","[4.5242995128091934e-08, 0.00012587010860443115, 0.0008531957864761353, 0.0, 0.0, 0.0, 1.0]","[-4.5242995128091934e-08, 0.1698741316795349, 0.08414680510759354]","[0.0, 0.17000000178813934, 0.08500000089406967]",0.00012587010860443115,True,"[4.5242995128091934e-08, 0.00012587010860443115, 0.0008531957864761353]",1.0,0.009931541047990322,0.0,0.0004561262265805198,0.0003810375928878784
