step,task,stage,instruction,target_color,object_shape,request_sent,server_request_count,latency_ms,motion_elapsed_ms,step_total_ms,raw_action7,assisted_action7,ee_pose_before,goal_xyz,target_xy_dist,exec_success,final_delta_xyz,gripper_cmd,target_object_z,target_object_lift,target_object_move_xy,target_object_move_y
10,push,descend,push the red cylinder forward,red,cylinder,0,4,0.0,384.88170015625656,425.53650005720556,"[-6.911313672555014e-06, -1.7721246227202312e-05, -0.002772135467670269, 0.0, 0.0, 0.0, 0.0]","[-2.786713082514325e-07, -0.00041462481021881104, -0.009999999776482582, 0.0, 0.0, 0.0, 0.0]","[2.786713082514325e-07, 0.13541463017463684, 0.04249719902873039]","[0.0, 0.13500000536441803, 0.029999999329447746]",0.0004146248975303024,True,"[-2.786713082514325e-07, -0.00041462481021881104, -0.009999999776482582]",0.0,0.009977083653211594,0.0,1.0382743751805389e-16,0.0
11,push,descend,push the red cylinder forward,red,cylinder,0,4,0.0,373.96240001544356,414.40790006890893,"[-6.911313672555014e-06, -1.7721246227202312e-05, -0.002772135467670269, 0.0, 0.0, 0.0, 0.0]","[-2.440477544496389e-07, -0.0003835707902908325, -0.007336413487792015, 0.0, 0.0, 0.0, 0.0]","[2.440477544496389e-07, 0.13538357615470886, 0.03733641281723976]","[0.0, 0.13500000536441803, 0.029999999329447746]",0.0003835708776023239,True,"[-2.440477544496389e-07, -0.0003835707902908325, -0.007336413487792015]",0.0,0.009977083653211594,0.0,9.693269024343862e-17,0.0
12,push,push,push the red cylinder forward,red,cylinder,1,5,274.3693001102656,361.8622999638319,683.4703998174518,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[-1.5903059136235242e-07, 0.009999999776482582, -0.003416704013943672, 0.0, 0.0, 0.0, 0.0]","[1.5903059136235242e-07, 0.1352234184741974, 0.03341670334339142]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.00022341316798701882,True,"[-1.5903059136235242e-07, 0.009999999776482582, -0.003416704013943672]",0.0,0.009977083653211594,0.0,1.0361570285588777e-16,0.0
13,push,push,push the red cylinder forward,red,cylinder,0,5,0.0,358.82520000450313,400.5817000288516,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[-2.3982204311323585e-07, 0.009999999776482582, -0.0014189202338457108, 0.0, 0.0, 0.0, 0.0]","[2.3982204311323585e-07, 0.13996125757694244, 0.03141891956329346]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.004961252212524414,True,"[-2.3982204311323585e-07, 0.009999999776482582, -0.0014189202338457108]",0.0,0.009977083653211594,0.0,1.068602646282969e-16,0.0
14,push,push,push the red cylinder forward,red,cylinder,0,5,0.0,359.57919992506504,398.8570000510663,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[-4.028325975014013e-07, 0.009999999776482582, -0.0004041697829961777, 0.0, 0.0, 0.0, 0.0]","[4.028325975014013e-07, 0.14501293003559113, 0.030404169112443924]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.010012924671173096,True,"[-4.028325975014013e-07, 0.009999999776482582, -0.0004041697829961777]",0.0,0.009977083653211594,0.0,1.0799391726046326e-16,0.0
15,push,push,push the red cylinder forward,red,cylinder,1,6,275.2360999584198,359.61390007287264,675.4370999988168,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[-4.075467927577847e-07, 0.009999999776482582, 9.278766810894012e-05, 0.0, 0.0, 0.0, 0.0]","[4.075467927577847e-07, 0.1500423103570938, 0.029907211661338806]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.015042304992675781,True,"[-4.075467927577847e-07, 0.009999999776482582, 9.278766810894012e-05]",0.0,0.009977083653211594,0.0,1.0825982351565638e-16,0.0
16,push,push,push the red cylinder forward,red,cylinder,0,6,0.0,387.25050003267825,418.70920010842383,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[-4.1813100892795774e-07, 0.009999999776482582, 0.00034090131521224976, 0.0, 0.0, 0.0, 0.0]","[4.1813100892795774e-07, 0.15506340563297272, 0.029659098014235497]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.020063400268554688,True,"[-4.1813100892795774e-07, 0.009999999776482582, 0.00034090131521224976]",0.0,0.009977083653211594,0.0,9.567554776592543e-17,0.0
17,push,push,push the red cylinder forward,red,cylinder,0,6,0.0,362.1563999913633,404.27020005881786,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[-4.328144598275685e-07, 0.009999999776482582, 0.00047378242015838623, 0.0, 0.0, 0.0, 0.0]","[4.328144598275685e-07, 0.1600726693868637, 0.02952621690928936]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.02507266402244568,True,"[-4.328144598275685e-07, 0.009999999776482582, 0.00047378242015838623]",0.0,0.009977083653211594,0.0,8.945089454245569e-17,0.0
18,push,push,push the red cylinder forward,red,cylinder,1,7,388.1094001699239,375.523200025782,810.6198001187295,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[-4.4989275238549453e-07, 0.009999999776482582, 0.0005545821040868759, 0.0, 0.0, 0.0, 0.0]","[4.4989275238549453e-07, 0.16506893932819366, 0.02944541722536087]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.030068933963775635,True,"[-4.4989275238549453e-07, 0.009999999776482582, 0.0005545821040868759]",0.0,0.009977083653211594,0.0,7.571778062377675e-17,0.0
19,push,push,push the red cylinder forward,red,cylinder,0,7,0.0,373.2759999111295,418.1485997978598,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[-4.681611756041093e-07, 0.009999999776482582, 0.0006123613566160202, 0.0, 0.0, 0.0, 0.0]","[4.681611756041093e-07, 0.1700531393289566, 0.029387637972831726]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.035053133964538574,True,"[-4.681611756041093e-07, 0.009999999776482582, 0.0006123613566160202]",0.0,0.009977083653211594,0.0,6.712212997970952e-17,0.0
20,push,push,push the red cylinder forward,red,cylinder,0,7,0.0,384.76409995928407,424.7961000073701,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[-4.869875738222618e-07, 0.009999999776482582, 0.000658184289932251, 0.0, 0.0, 0.0, 0.0]","[4.869875738222618e-07, 0.17502689361572266, 0.029341815039515495]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.040026888251304626,True,"[-4.869875738222618e-07, 0.009999999776482582, 0.000658184289932251]",0.0,0.009977083653211594,0.0,7.905314821588042e-17,0.0
21,push,push,push the red cylinder forward,red,cylinder,1,8,310.95399986952543,395.572799956426,743.8581001479179,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[-5.056883196630224e-07, 0.009999999776482582, 0.0007064118981361389, 0.0, 0.0, 0.0, 0.0]","[5.056883196630224e-07, 0.17998434603214264, 0.029293587431311607]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.04498434066772461,True,"[-5.056883196630224e-07, 0.009999999776482582, 0.0007064118981361389]",0.0,0.009977083653211594,0.0,7.562423311394191e-17,0.0
22,push,push,push the red cylinder forward,red,cylinder,0,8,0.0,390.46639995649457,438.9083001296967,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[-5.24419704106549e-07, 0.009999999776482582, 0.0007556956261396408, 0.0, 0.0, 0.0, 0.0]","[5.24419704106549e-07, 0.18493318557739258, 0.029244303703308105]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.04993318021297455,True,"[-5.24419704106549e-07, 0.009999999776482582, 0.0007556956261396408]",0.0,0.009983076713979244,5.993060767650604e-06,1.540780094566482e-05,1.5407800674438477e-05
23,push,push,push the red cylinder forward,red,cylinder,0,8,0.0,644.8367999400944,685.2371001150459,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[5.558021030083182e-07, 0.009999999776482582, 0.0008093658834695816, 0.0, 0.0, 0.0, 0.0]","[-5.558021030083182e-07, 0.18986210227012634, 0.029190633445978165]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.05486209690570831,True,"[5.558021030083182e-07, 0.009999999776482582, 0.0008093658834695816]",0.0,0.010002568364143372,2.5484710931777954e-05,0.00495322638330036,0.00495322048664093
24,push,push,push the red cylinder forward,red,cylinder,1,9,283.4671000018716,401.62030002102256,724.7013999149203,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[6.612961897189962e-06, 0.009999999776482582, 0.0008466169238090515, 0.0, 0.0, 0.0, 0.0]","[-6.612961897189962e-06, 0.19472630321979523, 0.029153382405638695]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.0597262978553772,True,"[6.612961897189962e-06, 0.009999999776482582, 0.0008466169238090515]",0.0,0.009975878521800041,-1.2051314115524292e-06,0.007085239419313316,0.007085233926773071
25,push,push,push the red cylinder forward,red,cylinder,0,9,0.0,388.7245000805706,432.28879990056157,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[2.567646515672095e-05, 0.009999999776482582, 0.0010516494512557983, 0.0, 0.0, 0.0, 0.0]","[-2.567646515672095e-05, 0.19692902266979218, 0.028948349878191948]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.061929021030664444,True,"[2.567646515672095e-05, 0.009999999776482582, 0.0010516494512557983]",0.0,0.009999587200582027,2.2503547370433807e-05,0.008073781369228972,0.008073776960372925
26,push,push,push the red cylinder forward,red,cylinder,0,9,0.0,364.353199955076,398.62740016542375,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[3.1464391213376075e-05, 0.009999999776482582, 0.0012098904699087143, 0.0, 0.0, 0.0, 0.0]","[-3.1464391213376075e-05, 0.19790278375148773, 0.028790108859539032]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.0629027858376503,True,"[3.1464391213376075e-05, 0.009999999776482582, 0.0012098904699087143]",0.0,0.0100271450355649,5.006138235330582e-05,0.008573088835964372,0.008573085069656372
27,push,push,push the red cylinder forward,red,cylinder,1,10,269.80260014533997,383.85600014589727,693.6240000650287,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[3.47836030414328e-05, 0.009999999776482582, 0.0012871995568275452, 0.0, 0.0, 0.0, 0.0]","[-3.47836030414328e-05, 0.1983974725008011, 0.0287127997726202]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.06339748203754425,True,"[3.47836030414328e-05, 0.009999999776482582, 0.0012871995568275452]",0.0,0.01004183292388916,6.474927067756653e-05,0.008811208943019856,0.008811205625534058
28,push,push,push the red cylinder forward,red,cylinder,0,10,0.0,370.16319995746017,411.1544999759644,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[3.617948095779866e-05, 0.009999999776482582, 0.001326216384768486, 0.0, 0.0, 0.0, 0.0]","[-3.617948095779866e-05, 0.1986362785100937, 0.02867378294467926]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.06363628804683685,True,"[3.617948095779866e-05, 0.009999999776482582, 0.001326216384768486]",0.0,0.010049095377326012,7.201172411441803e-05,0.008926886299796854,0.008926883339881897
29,push,push,push the red cylinder forward,red,cylinder,0,10,0.0,384.60200000554323,428.03820013068616,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[3.663011739263311e-05, 0.009999999776482582, 0.0013455189764499664, 0.0, 0.0, 0.0, 0.0]","[-3.663011739263311e-05, 0.1987513303756714, 0.02865448035299778]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.06375133991241455,True,"[3.663011739263311e-05, 0.009999999776482582, 0.0013455189764499664]",0.0,0.010052620433270931,7.553678005933762e-05,0.008984896212579335,0.008984893560409546
30,push,push,push the red cylinder forward,red,cylinder,1,11,377.0618000999093,371.40209996141493,794.6240999735892,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[3.663815004983917e-05, 0.009999999776482582, 0.001355128362774849, 0.0, 0.0, 0.0, 0.0]","[-3.663815004983917e-05, 0.1988067477941513, 0.028644870966672897]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.06380674988031387,True,"[3.663815004983917e-05, 0.009999999776482582, 0.001355128362774849]",0.0,0.010054338723421097,7.725507020950317e-05,0.009012433283578815,0.009012430906295776
31,push,push,push the red cylinder forward,red,cylinder,0,11,0.0,390.52580017596483,424.7749000787735,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[3.644162279670127e-05, 0.009999999776482582, 0.0013599134981632233, 0.0, 0.0, 0.0, 0.0]","[-3.644162279670127e-05, 0.19883345067501068, 0.028640085831284523]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.06383345276117325,True,"[3.644162279670127e-05, 0.009999999776482582, 0.0013599134981632233]",0.0,0.010055184364318848,7.810071110725403e-05,0.009025352338858253,0.009025350213050842
32,push,push,push the red cylinder forward,red,cylinder,0,11,0.0,393.47500004805624,434.2694999650121,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[3.614755405578762e-05, 0.009999999776482582, 0.001362290233373642, 0.0, 0.0, 0.0, 0.0]","[-3.614755405578762e-05, 0.19884634017944336, 0.028637709096074104]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.06384634971618652,True,"[3.614755405578762e-05, 0.009999999776482582, 0.001362290233373642]",0.0,0.010055597871541977,7.85142183303833e-05,0.009031789407754494,0.009031787514686584
33,push,push,push the red cylinder forward,red,cylinder,1,12,288.2113999221474,371.43580010160804,701.0235998313874,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[3.580796328606084e-05, 0.009999999776482582, 0.001363467425107956, 0.0, 0.0, 0.0, 0.0]","[-3.580796328606084e-05, 0.1988525539636612, 0.02863653190433979]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.06385256350040436,True,"[3.580796328606084e-05, 0.009999999776482582, 0.001363467425107956]",0.0,0.010055799037218094,7.871538400650024e-05,0.00903496313909341,0.009034961462020874
34,push,push,push the red cylinder forward,red,cylinder,0,12,0.0,383.9249999728054,420.26319983415306,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[3.544921855791472e-05, 0.009999999776482582, 0.0013640541583299637, 0.0, 0.0, 0.0, 0.0]","[-3.544921855791472e-05, 0.19885556399822235, 0.028635945171117783]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.06385556608438492,True,"[3.544921855791472e-05, 0.009999999776482582, 0.0013640541583299637]",0.0,0.010055896826088428,7.881317287683487e-05,0.009036453054824763,0.009036451578140259
35,push,push,push the red cylinder forward,red,cylinder,0,12,0.0,385.35110000520945,426.85619997791946,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[3.5083408874925226e-05, 0.009999999776482582, 0.0013643447309732437, 0.0, 0.0, 0.0, 0.0]","[-3.5083408874925226e-05, 0.19885700941085815, 0.028635654598474503]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.06385701894760132,True,"[3.5083408874925226e-05, 0.009999999776482582, 0.0013643447309732437]",0.0,0.010055945254862309,7.886160165071487e-05,0.009037168124997013,0.009037166833877563
36,push,push,push the red cylinder forward,red,cylinder,1,13,291.4696999359876,393.0852999910712,719.2740000318736,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[3.4716071240836754e-05, 0.009999999776482582, 0.0013644881546497345, 0.0, 0.0, 0.0, 0.0]","[-3.4716071240836754e-05, 0.19885770976543427, 0.028635511174798012]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.06385771930217743,True,"[3.4716071240836754e-05, 0.009999999776482582, 0.0013644881546497345]",0.0,0.010055969469249249,7.888581603765488e-05,0.00903752558156302,0.009037524461746216
37,push,push,push the red cylinder forward,red,cylinder,0,13,0.0,390.46049979515374,433.1940000411123,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[3.43499741575215e-05, 0.009999999776482582, 0.0013645589351654053, 0.0, 0.0, 0.0, 0.0]","[-3.43499741575215e-05, 0.19885805249214172, 0.02863544039428234]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.06385806202888489,True,"[3.43499741575215e-05, 0.009999999776482582, 0.0013645589351654053]",0.0,0.010055980645120144,7.889699190855026e-05,0.00903768933684165,0.009037688374519348
38,push,push,push the red cylinder forward,red,cylinder,0,13,0.0,374.10580017603934,415.63160018995404,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[3.398647459107451e-05, 0.009999999776482582, 0.0013645943254232407, 0.0, 0.0, 0.0, 0.0]","[-3.398647459107451e-05, 0.19885821640491486, 0.028635405004024506]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.06385821849107742,True,"[3.398647459107451e-05, 0.009999999776482582, 0.0013645943254232407]",0.0,0.010055986233055592,7.890257984399796e-05,0.00903777859970236,0.009037777781486511
39,push,push,push the red cylinder forward,red,cylinder,1,14,300.42940005660057,371.9602001365274,717.0473001897335,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[3.362615098012611e-05, 0.009999999776482582, 0.0013646110892295837, 0.0, 0.0, 0.0, 0.0]","[-3.362615098012611e-05, 0.19885829091072083, 0.028635388240218163]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.06385829299688339,True,"[3.362615098012611e-05, 0.009999999776482582, 0.0013646110892295837]",0.0,0.010055989027023315,7.89053738117218e-05,0.00903782317207623,0.009037822484970093
40,push,push,push the red cylinder forward,red,cylinder,0,14,0.0,384.64759988710284,430.73690007440746,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[3.3269265259150416e-05, 0.009999999776482582, 0.00136462040245533, 0.0, 0.0, 0.0, 0.0]","[-3.3269265259150416e-05, 0.1988583207130432, 0.028635378926992416]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.06385832279920578,True,"[3.3269265259150416e-05, 0.009999999776482582, 0.00136462040245533]",0.0,0.01005598995834589,7.890630513429642e-05,0.009037837954749614,0.009037837386131287
41,push,push,push the red cylinder forward,red,cylinder,0,14,0.0,385.23990008980036,427.8722000308335,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[3.291593020549044e-05, 0.009999999776482582, 0.0013646241277456284, 0.0, 0.0, 0.0, 0.0]","[-3.291593020549044e-05, 0.1988583505153656, 0.028635375201702118]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.06385835260152817,True,"[3.291593020549044e-05, 0.009999999776482582, 0.0013646241277456284]",0.0,0.010055990889668465,7.890723645687103e-05,0.009037837848519562,0.009037837386131287
42,push,push,push the red cylinder forward,red,cylinder,1,15,282.39379986189306,368.41049999929965,693.221699912101,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[3.256618219893426e-05, 0.009999999776482582, 0.0013646278530359268, 0.0, 0.0, 0.0, 0.0]","[-3.256618219893426e-05, 0.1988583505153656, 0.02863537147641182]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.06385835260152817,True,"[3.256618219893426e-05, 0.009999999776482582, 0.0013646278530359268]",0.0,0.010055990889668465,7.890723645687103e-05,0.009037852655353264,0.00903785228729248
43,push,push,push the red cylinder forward,red,cylinder,0,15,0.0,373.9608000032604,415.52529996261,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[3.222001760150306e-05, 0.009999999776482582, 0.0013646278530359268, 0.0, 0.0, 0.0, 0.0]","[-3.222001760150306e-05, 0.1988583654165268, 0.02863537147641182]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.06385836750268936,True,"[3.222001760150306e-05, 0.009999999776482582, 0.0013646278530359268]",0.0,0.010055990889668465,7.890723645687103e-05,0.009037852572584468,0.00903785228729248
