step,task,stage,instruction,target_color,object_shape,request_sent,server_request_count,latency_ms,motion_elapsed_ms,step_total_ms,raw_action7,assisted_action7,ee_pose_before,goal_xyz,target_xy_dist,exec_success,final_delta_xyz,gripper_cmd,target_object_z,target_object_lift,target_object_move_xy,target_object_move_y
10,push,descend,push the red cylinder forward,red,cylinder,0,4,0.0,321.0985001642257,361.46339983679354,"[-6.911313672555014e-06, -1.7721246227202312e-05, -0.002772135467670269, 0.0, 0.0, 0.0, 0.0]","[-2.8265145601835684e-07, -0.00021117925643920898, -0.00800000037997961, 0.0, 0.0, 0.0, 0.0]","[2.8265145601835684e-07, 0.1422111839056015, 0.056043293327093124]","[0.0, 0.1420000046491623, 0.026000000536441803]",0.00021117944561410695,True,"[-2.8265145601835684e-07, -0.00021117925643920898, -0.008]",0.0,0.009977083653211594,0.0,6.504855031143914e-17,0.0
11,push,descend,push the red cylinder forward,red,cylinder,0,4,0.0,326.2938999105245,369.4267999380827,"[-6.911313672555014e-06, -1.7721246227202312e-05, -0.002772135467670269, 0.0, 0.0, 0.0, 0.0]","[-2.6650013751350343e-07, -0.00020982325077056885, -0.00800000037997961, 0.0, 0.0, 0.0, 0.0]","[2.6650013751350343e-07, 0.14220982789993286, 0.052239421755075455]","[0.0, 0.1420000046491623, 0.026000000536441803]",0.0002098234253935516,True,"[-2.6650013751350343e-07, -0.00020982325077056885, -0.008]",0.0,0.009977083653211594,0.0,6.110471196946391e-17,0.0
12,push,descend,push the red cylinder forward,red,cylinder,1,5,270.5959999002516,327.15240004472435,638.1079000420868,"[-6.911313672555014e-06, -1.7721246227202312e-05, -0.002772135467670269, 0.0, 0.0, 0.0, 0.0]","[-2.491797488346492e-07, -0.00020623207092285156, -0.00800000037997961, 0.0, 0.0, 0.0, 0.0]","[2.491797488346492e-07, 0.14220623672008514, 0.04843006655573845]","[0.0, 0.1420000046491623, 0.026000000536441803]",0.00020623221644200385,True,"[-2.491797488346492e-07, -0.00020623207092285156, -0.008]",0.0,0.009977083653211594,0.0,7.071418164205574e-17,0.0
13,push,descend,push the red cylinder forward,red,cylinder,0,5,0.0,322.69510021433234,364.47610007598996,"[-6.911313672555014e-06, -1.7721246227202312e-05, -0.002772135467670269, 0.0, 0.0, 0.0, 0.0]","[-2.3107905633423798e-07, -0.00019851326942443848, -0.00800000037997961, 0.0, 0.0, 0.0, 0.0]","[2.3107905633423798e-07, 0.14219851791858673, 0.04461422190070152]","[0.0, 0.1420000046491623, 0.026000000536441803]",0.00019851340039167553,True,"[-2.3107905633423798e-07, -0.00019851326942443848, -0.008]",0.0,0.009977083653211594,0.0,6.560817439177821e-17,0.0
14,push,descend,push the red cylinder forward,red,cylinder,0,5,0.0,328.5661998670548,369.10389992408454,"[-6.911313672555014e-06, -1.7721246227202312e-05, -0.002772135467670269, 0.0, 0.0, 0.0, 0.0]","[-2.128217602148652e-07, -0.00018832087516784668, -0.00800000037997961, 0.0, 0.0, 0.0, 0.0]","[2.128217602148652e-07, 0.14218832552433014, 0.04079054668545723]","[0.0, 0.1420000046491623, 0.026000000536441803]",0.0001883209915831685,True,"[-2.128217602148652e-07, -0.00018832087516784668, -0.008]",0.0,0.009977083653211594,0.0,5.613280062264858e-17,0.0
15,push,descend,push the red cylinder forward,red,cylinder,1,6,274.44930002093315,326.37490006163716,646.6284000780433,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[-1.947578311956022e-07, -0.00016979873180389404, -0.00800000037997961, 0.0, 0.0, 0.0, 0.0]","[1.947578311956022e-07, 0.1421698033809662, 0.03695717453956604]","[0.0, 0.1420000046491623, 0.026000000536441803]",0.00016979884821921587,True,"[-1.947578311956022e-07, -0.00016979873180389404, -0.008]",0.0,0.009977083653211594,0.0,4.4915146255465854e-17,0.0
16,push,descend,push the red cylinder forward,red,cylinder,0,6,0.0,316.12530001439154,359.47870020754635,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[-1.769159325704095e-07, -0.0001519620418548584, -0.007117733359336853, 0.0, 0.0, 0.0, 0.0]","[1.769159325704095e-07, 0.14215196669101715, 0.033117733895778656]","[0.0, 0.1420000046491623, 0.026000000536441803]",0.000151962143718265,True,"[-1.769159325704095e-07, -0.0001519620418548584, -0.007117733359336853]",0.0,0.009977083653211594,0.0,3.675084713978787e-17,0.0
17,push,push,push the red cylinder forward,red,cylinder,0,6,0.0,314.0743998810649,355.15099996700883,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[-1.461838650129721e-07, 0.00800000037997961, -0.0036447905004024506, 0.0, 0.0, 0.0, 0.0]","[1.461838650129721e-07, 0.14209707081317902, 0.029644791036844254]","[0.0, 0.2150000035762787, 0.026000000536441803]",9.706627315608785e-05,True,"[-1.461838650129721e-07, 0.008, -0.0036447905004024506]",0.0,0.009977083653211594,0.0,3.9912238796736935e-17,0.0
18,push,push,push the red cylinder forward,red,cylinder,1,7,258.42990004457533,339.6440998185426,638.9236999675632,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[-1.5630227778729022e-07, 0.00800000037997961, -0.0017376411706209183, 0.0, 0.0, 0.0, 0.0]","[1.5630227778729022e-07, 0.14553897082805634, 0.02773764170706272]","[0.0, 0.2150000035762787, 0.026000000536441803]",0.003538966178894043,True,"[-1.5630227778729022e-07, 0.008, -0.0017376411706209183]",0.0,0.009977083653211594,0.0,1.8456338377413872e-17,0.0
19,push,push,push the red cylinder forward,red,cylinder,0,7,0.0,330.2855999208987,371.67579983361065,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[-3.4016156291727384e-07, 0.00800000037997961, -0.0006888993084430695, 0.0, 0.0, 0.0, 0.0]","[3.4016156291727384e-07, 0.14922139048576355, 0.026688899844884872]","[0.0, 0.2150000035762787, 0.026000000536441803]",0.007221385836601257,True,"[-3.4016156291727384e-07, 0.008, -0.0006888993084430695]",0.0,0.009977083653211594,0.0,1.3719002217428778e-17,0.0
20,push,push,push the red cylinder forward,red,cylinder,0,7,0.0,320.76680008322,363.2782001513988,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[-3.409722637570667e-07, 0.00800000037997961, -0.0001313537359237671, 0.0, 0.0, 0.0, 0.0]","[3.409722637570667e-07, 0.15288586914539337, 0.02613135427236557]","[0.0, 0.2150000035762787, 0.026000000536441803]",0.010885864496231079,True,"[-3.409722637570667e-07, 0.008, -0.0001313537359237671]",0.0,0.009977083653211594,0.0,1.4819033318116097e-17,0.0
21,push,push,push the red cylinder forward,red,cylinder,1,8,319.825500017032,317.0358999632299,669.8833999689668,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[-3.416827212276985e-07, 0.00800000037997961, 0.0001730639487504959, 0.0, 0.0, 0.0, 0.0]","[3.416827212276985e-07, 0.1565432846546173, 0.025826936587691307]","[0.0, 0.2150000035762787, 0.026000000536441803]",0.014543280005455017,True,"[-3.416827212276985e-07, 0.008, 0.0001730639487504959]",0.0,0.009977083653211594,0.0,1.503171137977083e-17,0.0
22,push,push,push the red cylinder forward,red,cylinder,0,8,0.0,316.66180002503097,357.4286999646574,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[-3.463500775069406e-07, 0.00800000037997961, 0.00034016557037830353, 0.0, 0.0, 0.0, 0.0]","[3.463500775069406e-07, 0.16019539535045624, 0.0256598349660635]","[0.0, 0.2150000035762787, 0.026000000536441803]",0.018195390701293945,True,"[-3.463500775069406e-07, 0.008, 0.00034016557037830353]",0.0,0.009977083653211594,0.0,3.811549000970845e-18,0.0
23,push,push,push the red cylinder forward,red,cylinder,0,8,0.0,320.8188998978585,368.63899999298155,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[-3.53539263642233e-07, 0.00800000037997961, 0.0004395879805088043, 0.0, 0.0, 0.0, 0.0]","[3.53539263642233e-07, 0.1638384759426117, 0.025560412555933]","[0.0, 0.2150000035762787, 0.026000000536441803]",0.021838471293449402,True,"[-3.53539263642233e-07, 0.008, 0.0004395879805088043]",0.0,0.009977083653211594,0.0,6.948072299984117e-18,0.0
24,push,push,push the red cylinder forward,red,cylinder,1,9,271.4402999263257,318.85430007241666,623.3082998078316,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[-3.6213322118783253e-07, 0.00800000037997961, 0.0005047731101512909, 0.0, 0.0, 0.0, 0.0]","[3.6213322118783253e-07, 0.16747307777404785, 0.025495227426290512]","[0.0, 0.2150000035762787, 0.026000000536441803]",0.02547307312488556,True,"[-3.6213322118783253e-07, 0.008, 0.0005047731101512909]",0.0,0.009977083653211594,0.0,2.34313334535528e-17,0.0
25,push,push,push the red cylinder forward,red,cylinder,0,9,0.0,319.34159994125366,353.9062000345439,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[-3.7155584209358494e-07, 0.00800000037997961, 0.0005511008203029633, 0.0, 0.0, 0.0, 0.0]","[3.7155584209358494e-07, 0.17110022902488708, 0.02544889971613884]","[0.0, 0.2150000035762787, 0.026000000536441803]",0.029100224375724792,True,"[-3.7155584209358494e-07, 0.008, 0.0005511008203029633]",0.0,0.009977083653211594,0.0,3.35223545915485e-17,0.0
26,push,push,push the red cylinder forward,red,cylinder,0,9,0.0,325.8521999232471,368.5252999421209,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[-3.8135294744279236e-07, 0.00800000037997961, 0.000589640811085701, 0.0, 0.0, 0.0, 0.0]","[3.8135294744279236e-07, 0.1747191846370697, 0.025410359725356102]","[0.0, 0.2150000035762787, 0.026000000536441803]",0.03271917998790741,True,"[-3.8135294744279236e-07, 0.008, 0.000589640811085701]",0.0,0.009977083653211594,0.0,5.060213869822103e-17,0.0
27,push,push,push the red cylinder forward,red,cylinder,1,10,321.3919000700116,325.98259998485446,681.3537999987602,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[-3.9132532947405707e-07, 0.00800000037997961, 0.0006242450326681137, 0.0, 0.0, 0.0, 0.0]","[3.9132532947405707e-07, 0.17833060026168823, 0.02537575550377369]","[0.0, 0.2150000035762787, 0.026000000536441803]",0.03633059561252594,True,"[-3.9132532947405707e-07, 0.008, 0.0006242450326681137]",0.0,0.009977083653211594,0.0,4.820044295073046e-17,0.0
28,push,push,push the red cylinder forward,red,cylinder,0,10,0.0,324.8476998414844,373.02120006643236,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[-4.012756562588038e-07, 0.00800000037997961, 0.0006590858101844788, 0.0, 0.0, 0.0, 0.0]","[4.012756562588038e-07, 0.18193265795707703, 0.025340914726257324]","[0.0, 0.2150000035762787, 0.026000000536441803]",0.039932653307914734,True,"[-4.012756562588038e-07, 0.008, 0.0006590858101844788]",0.0,0.009977083653211594,0.0,3.769284042136326e-17,0.0
29,push,push,push the red cylinder forward,red,cylinder,0,10,0.0,328.539100009948,371.86740012839437,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[-4.110279689939489e-07, 0.00800000037997961, 0.0006945338100194931, 0.0, 0.0, 0.0, 0.0]","[4.110279689939489e-07, 0.18552438914775848, 0.02530546672642231]","[0.0, 0.2150000035762787, 0.026000000536441803]",0.04352438449859619,True,"[-4.110279689939489e-07, 0.008, 0.0006945338100194931]",0.0,0.009977083653211594,0.0,3.9061473610558795e-17,0.0
30,push,push,push the red cylinder forward,red,cylinder,1,11,328.94290005788207,395.48059995286167,765.0619000196457,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[-4.207441293146985e-07, 0.00800000037997961, 0.0007293839007616043, 0.0, 0.0, 0.0, 0.0]","[4.207441293146985e-07, 0.18911293148994446, 0.0252706166356802]","[0.0, 0.2150000035762787, 0.026000000536441803]",0.047112926840782166,True,"[-4.207441293146985e-07, 0.008, 0.0007293839007616043]",0.0,0.010113014839589596,0.00013593118637800217,0.002901633213059582,0.002901628613471985
31,push,push,push the red cylinder forward,red,cylinder,0,11,0.0,441.1213998682797,490.7082999125123,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[2.6837578843696974e-05, 0.00800000037997961, 0.0008719321340322495, 0.0, 0.0, 0.0, 0.0]","[-2.6837578843696974e-05, 0.1925441026687622, 0.025128068402409554]","[0.0, 0.2150000035762787, 0.026000000536441803]",0.05054410547018051,True,"[2.6837578843696974e-05, 0.008, 0.0008719321340322495]",0.0,0.01018973533064127,0.00021265167742967606,0.00618134570416447,0.006181344389915466
32,push,push,push the red cylinder forward,red,cylinder,0,11,0.0,342.60650002397597,383.96640005521476,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[3.238699719076976e-05, 0.00800000037997961, 0.0009555406868457794, 0.0, 0.0, 0.0, 0.0]","[-3.238699719076976e-05, 0.19572681188583374, 0.025044459849596024]","[0.0, 0.2150000035762787, 0.026000000536441803]",0.05372681841254234,True,"[3.238699719076976e-05, 0.008, 0.0009555406868457794]",0.0,0.010137715376913548,0.0001606317237019539,0.007585764383199619,0.007585763931274414
33,push,push,push the red cylinder forward,red,cylinder,1,12,324.2526000831276,328.9854000322521,699.8590000439435,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[4.2617448343662545e-05, 0.00800000037997961, 0.00112844817340374, 0.0, 0.0, 0.0, 0.0]","[-4.2617448343662545e-05, 0.19718538224697113, 0.024871552363038063]","[0.0, 0.2150000035762787, 0.026000000536441803]",0.05518539622426033,True,"[4.2617448343662545e-05, 0.008, 0.00112844817340374]",0.0,0.010166097432374954,0.0001890137791633606,0.008314982307977494,0.008314982056617737
34,push,push,push the red cylinder forward,red,cylinder,0,12,0.0,328.7982000038028,374.145400011912,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[4.707949119620025e-05, 0.00800000037997961, 0.0012502465397119522, 0.0, 0.0, 0.0, 0.0]","[-4.707949119620025e-05, 0.19792157411575317, 0.02474975399672985]","[0.0, 0.2150000035762787, 0.026000000536441803]",0.05592159181833267,True,"[4.707949119620025e-05, 0.008, 0.0012502465397119522]",0.0,0.010189183987677097,0.0002121003344655037,0.008733108768719019,0.008733108639717102
35,push,push,push the red cylinder forward,red,cylinder,0,12,0.0,321.87210000120103,364.5937000401318,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[4.927766713080928e-05, 0.00800000037997961, 0.0013168174773454666, 0.0, 0.0, 0.0, 0.0]","[-4.927766713080928e-05, 0.19832868874073029, 0.024683183059096336]","[0.0, 0.2150000035762787, 0.026000000536441803]",0.056328702718019485,True,"[4.927766713080928e-05, 0.008, 0.0013168174773454666]",0.0,0.010202202014625072,0.00022511836141347885,0.008957743699953048,0.008957743644714355
36,push,push,push the red cylinder forward,red,cylinder,1,13,270.742200082168,335.86709992960095,650.213599903509,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[5.036595757701434e-05, 0.00800000037997961, 0.0013551022857427597, 0.0, 0.0, 0.0, 0.0]","[-5.036595757701434e-05, 0.19854678213596344, 0.024644898250699043]","[0.0, 0.2150000035762787, 0.026000000536441803]",0.05654679983854294,True,"[5.036595757701434e-05, 0.008, 0.0013551022857427597]",0.0,0.010209540836513042,0.00023245718330144882,0.009077861919926305,0.009077861905097961
37,push,push,push the red cylinder forward,red,cylinder,0,13,0.0,334.2814000789076,376.36340013705194,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[5.070289262221195e-05, 0.00800000037997961, 0.0013759098947048187, 0.0, 0.0, 0.0, 0.0]","[-5.070289262221195e-05, 0.1986616998910904, 0.024624090641736984]","[0.0, 0.2150000035762787, 0.026000000536441803]",0.05666171759366989,True,"[5.070289262221195e-05, 0.008, 0.0013759098947048187]",0.0,0.010213425382971764,0.00023634172976016998,0.00913946330571247,0.009139463305473328
38,push,push,push the red cylinder forward,red,cylinder,0,13,0.0,336.72089991159737,385.1269001606852,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[5.065812365501188e-05, 0.00800000037997961, 0.001387162134051323, 0.0, 0.0, 0.0, 0.0]","[-5.065812365501188e-05, 0.19872213900089264, 0.02461283840239048]","[0.0, 0.2150000035762787, 0.026000000536441803]",0.05672215670347214,True,"[5.065812365501188e-05, 0.008, 0.001387162134051323]",0.0,0.010215495713055134,0.0002384120598435402,0.00917111337938271,0.00917111337184906
39,push,push,push the red cylinder forward,red,cylinder,1,14,389.8517999332398,333.3507999777794,774.30639998056,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[5.041162148700096e-05, 0.00800000037997961, 0.0013932287693023682, 0.0, 0.0, 0.0, 0.0]","[-5.041162148700096e-05, 0.1987539827823639, 0.024606771767139435]","[0.0, 0.2150000035762787, 0.026000000536441803]",0.05675400048494339,True,"[5.041162148700096e-05, 0.008, 0.0013932287693023682]",0.0,0.0102166049182415,0.00023952126502990723,0.00918842855600793,0.009188428521156311
40,push,push,push the red cylinder forward,red,cylinder,0,14,0.0,338.6470000259578,372.0537999179214,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[5.006008723285049e-05, 0.00800000037997961, 0.0013965032994747162, 0.0, 0.0, 0.0, 0.0]","[-5.006008723285049e-05, 0.19877074658870697, 0.024603497236967087]","[0.0, 0.2150000035762787, 0.026000000536441803]",0.05677076429128647,True,"[5.006008723285049e-05, 0.008, 0.0013965032994747162]",0.0,0.010217194445431232,0.00024011079221963882,0.009197726926897215,0.009197726845741272
41,push,push,push the red cylinder forward,red,cylinder,0,14,0.0,331.10859990119934,372.6411000825465,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[4.9657581257633865e-05, 0.00800000037997961, 0.0013982746750116348, 0.0, 0.0, 0.0, 0.0]","[-4.9657581257633865e-05, 0.19877958297729492, 0.024601725861430168]","[0.0, 0.2150000035762787, 0.026000000536441803]",0.05677960067987442,True,"[4.9657581257633865e-05, 0.008, 0.0013982746750116348]",0.0,0.010217507369816303,0.00024042371660470963,0.00920248046189652,0.00920248031616211
42,push,push,push the red cylinder forward,red,cylinder,1,15,273.2511998619884,329.7365999314934,643.6115000396967,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[4.9230671720579267e-05, 0.00800000037997961, 0.0013992302119731903, 0.0, 0.0, 0.0, 0.0]","[-4.9230671720579267e-05, 0.1987842321395874, 0.024600770324468613]","[0.0, 0.2150000035762787, 0.026000000536441803]",0.0567842498421669,True,"[4.9230671720579267e-05, 0.008, 0.0013992302119731903]",0.0,0.01021767407655716,0.0002405904233455658,0.009204939235803377,0.009204939007759094
43,push,push,push the red cylinder forward,red,cylinder,0,15,0.0,329.97489999979734,372.3484999500215,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[4.8792495363159105e-05, 0.00800000037997961, 0.001399744302034378, 0.0, 0.0, 0.0, 0.0]","[-4.8792495363159105e-05, 0.1987866908311844, 0.024600256234407425]","[0.0, 0.2150000035762787, 0.026000000536441803]",0.05678670480847359,True,"[4.8792495363159105e-05, 0.008, 0.001399744302034378]",0.0,0.010217763483524323,0.00024067983031272888,0.009206295341025681,0.009206295013427734
44,push,push,push the red cylinder forward,red,cylinder,0,15,0.0,330.6208001449704,368.57819999568164,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[4.835030995309353e-05, 0.00800000037997961, 0.0014000218361616135, 0.0, 0.0, 0.0, 0.0]","[-4.835030995309353e-05, 0.19878797233104706, 0.02459997870028019]","[0.0, 0.2150000035762787, 0.026000000536441803]",0.05678798630833626,True,"[4.835030995309353e-05, 0.008, 0.0014000218361616135]",0.0,0.010217810980975628,0.00024072732776403427,0.00920701071307795,0.009207010269165039
